id,company,gender,salary,position_level,performance_score,work_hours_per_week,experience_years,has_certifications,promoted
513,3,1,84000.0,2,8.0,24.0,3.0,True,True
514,2,0,69000.0,1,2.0,20.0,3.0,False,True
515,3,1,72000.0,1,1.0,27.0,4.0,True,True
516,1,1,66000.0,0,2.0,57.0,5.0,False,True
517,3,1,77000.0,0,6.0,24.0,9.0,True,True
518,4,1,80000.0,0,8.0,39.0,3.0,True,True
519,3,0,79000.0,1,8.0,26.0,8.0,False,True
520,2,0,0.0,0,10.0,46.0,2.0,False,True
521,3,1,72000.0,1,5.0,56.0,0.0,True,True
522,3,1,76000.0,0,7.0,26.0,0.0,False,True
523,3,0,98000.0,2,9.0,43.0,24.0,True,True
524,1,1,0.0,0,6.0,51.0,4.0,True,True
527,2,0,83000.0,1,9.0,54.0,2.0,False,True
529,3,1,87000.0,1,10.0,26.0,2.0,False,True
530,1,1,72000.0,1,3.0,28.0,17.0,False,True
531,3,1,90000.0,2,4.0,55.0,25.0,True,True
532,0,0,74000.0,2,4.0,27.0,4.0,False,True
533,3,0,83000.0,0,10.0,20.0,9.0,True,True
535,0,0,67000.0,0,3.0,26.0,6.0,True,True
536,4,1,90000.0,2,9.0,31.0,11.0,False,True
537,4,1,66000.0,0,3.0,44.0,4.0,False,True
538,0,1,75000.0,2,5.0,45.0,0.0,True,True
539,3,1,79000.0,2,6.0,31.0,8.0,False,True
540,2,1,93000.0,0,10.0,55.0,25.0,False,True
541,0,0,75000.0,1,1.0,24.0,32.0,False,True
542,3,1,78000.0,0,6.0,45.0,11.0,True,True
543,0,1,73000.0,0,8.0,37.0,7.0,False,True
544,1,0,90000.0,1,9.0,24.0,30.0,True,True
546,1,1,73000.0,1,2.0,25.0,1.0,True,True
547,3,0,73000.0,1,7.0,32.0,-2.0,True,True
548,0,1,72000.0,1,1.0,43.0,23.0,False,True
549,3,1,75000.0,1,2.0,28.0,7.0,True,True
550,1,1,84000.0,0,9.0,22.0,4.0,False,True
551,1,0,73000.0,0,2.0,31.0,25.0,True,True
552,0,0,77000.0,0,7.0,22.0,16.0,True,True
553,3,1,95000.0,0,5.0,29.0,40.0,False,True
554,4,0,86000.0,2,8.0,43.0,16.0,False,True
555,3,0,76000.0,0,10.0,40.0,8.0,False,True
557,3,1,72000.0,0,2.0,24.0,12.0,True,True
558,0,1,76000.0,2,1.0,51.0,27.0,False,True
559,1,1,91000.0,1,8.0,39.0,24.0,False,True
560,0,0,85000.0,1,10.0,45.0,1.0,True,True
561,1,1,88000.0,2,9.0,32.0,0.0,True,True
562,3,0,70000.0,1,5.0,26.0,0.0,False,True
563,4,1,77000.0,1,3.0,50.0,24.0,False,True
564,0,0,90000.0,1,7.0,48.0,28.0,True,True
565,4,0,84000.0,2,6.0,58.0,7.0,True,True
566,4,0,77000.0,0,7.0,43.0,6.0,True,True
567,4,0,92000.0,2,9.0,28.0,9.0,True,True
568,2,1,77000.0,0,4.0,49.0,21.0,True,True
569,1,1,89000.0,1,9.0,36.0,5.0,False,True
570,1,0,62000.0,1,1.0,55.0,4.0,True,True
572,2,1,85000.0,2,6.0,55.0,12.0,False,True
573,1,1,84000.0,1,4.0,55.0,21.0,True,True
574,3,0,69000.0,0,5.0,39.0,12.0,True,True
576,4,0,77000.0,0,8.0,36.0,1.0,False,True
577,4,1,0.0,0,1.0,45.0,9.0,False,True
578,2,0,0.0,0,10.0,42.0,21.0,False,True
579,0,1,87000.0,2,7.0,29.0,9.0,False,True
580,2,0,64000.0,2,1.0,46.0,1.0,True,True
581,3,1,75000.0,0,6.0,32.0,0.0,False,True
582,4,0,0.0,2,1.0,41.0,40.0,False,True
583,2,0,61000.0,2,1.0,22.0,0.0,False,True
584,0,1,79000.0,0,9.0,55.0,16.0,False,True
585,3,0,84000.0,1,6.0,46.0,27.0,True,True
586,2,1,78000.0,0,6.0,40.0,17.0,False,True
587,0,1,80000.0,0,2.0,26.0,-38.0,False,True
588,2,1,83000.0,1,9.0,30.0,9.0,True,True
590,0,0,71000.0,0,4.0,58.0,5.0,True,True
591,2,0,76000.0,1,7.0,55.0,16.0,False,True
592,2,0,69000.0,0,4.0,33.0,7.0,False,True
593,1,1,76000.0,1,2.0,36.0,15.0,True,True
594,0,0,79000.0,2,6.0,36.0,1.0,True,True
595,1,1,81000.0,0,8.0,60.0,21.0,False,True
596,3,0,89000.0,1,6.0,45.0,33.0,True,True
597,4,0,72000.0,0,1.0,45.0,22.0,True,True
598,0,1,65000.0,1,1.0,50.0,2.0,True,True
599,1,1,73000.0,0,7.0,35.0,-3.0,False,True
600,0,0,69000.0,2,1.0,50.0,1.0,False,True
601,0,0,94000.0,2,10.0,57.0,24.0,True,True
602,3,1,81000.0,2,4.0,37.0,10.0,True,True
603,4,1,86000.0,2,8.0,37.0,2.0,True,True
604,4,0,69000.0,0,6.0,58.0,0.0,True,True
605,0,0,66000.0,1,4.0,21.0,-1.0,False,True
606,1,1,69000.0,1,1.0,58.0,1.0,False,True
607,3,1,81000.0,0,6.0,35.0,19.0,False,True
608,0,0,84000.0,2,2.0,56.0,-37.0,False,True
609,3,1,88000.0,1,9.0,58.0,8.0,True,True
610,1,1,79000.0,0,9.0,25.0,0.0,False,True
612,1,0,69000.0,1,3.0,22.0,1.0,False,True
613,4,0,80000.0,1,10.0,53.0,1.0,True,True
614,3,0,89000.0,0,10.0,50.0,31.0,True,True
615,1,1,93000.0,2,3.0,51.0,-37.0,False,True
616,1,1,68000.0,1,3.0,60.0,5.0,False,True
617,0,0,59000.0,0,1.0,49.0,2.0,False,True
618,2,0,74000.0,2,3.0,45.0,15.0,True,True
619,1,1,77000.0,1,5.0,56.0,4.0,False,True
620,0,0,69000.0,2,3.0,43.0,14.0,False,True
621,2,0,73000.0,1,5.0,39.0,1.0,True,True
622,3,1,86000.0,1,8.0,54.0,0.0,False,True
623,1,0,76000.0,0,8.0,53.0,15.0,True,True
624,4,1,71000.0,0,2.0,47.0,4.0,True,True
625,4,0,61000.0,0,2.0,54.0,7.0,True,True
626,4,0,82000.0,1,7.0,29.0,5.0,True,True
627,1,1,93000.0,2,10.0,25.0,0.0,True,True
628,0,0,83000.0,2,10.0,39.0,3.0,False,True
629,1,0,81000.0,2,2.0,39.0,28.0,True,True
630,4,0,69000.0,2,4.0,21.0,0.0,False,True
631,1,0,89000.0,1,9.0,34.0,25.0,False,True
632,1,1,81000.0,2,6.0,32.0,4.0,True,True
634,1,0,72000.0,1,3.0,55.0,14.0,True,True
635,1,0,70000.0,2,5.0,27.0,3.0,False,True
636,1,1,85000.0,2,3.0,55.0,26.0,False,True
637,1,1,79000.0,2,4.0,38.0,12.0,True,True
638,1,1,81000.0,2,5.0,51.0,11.0,True,True
639,1,1,79000.0,2,4.0,42.0,0.0,False,True
640,4,1,92000.0,2,9.0,48.0,1.0,False,True
641,2,0,64000.0,1,3.0,30.0,4.0,False,True
642,0,1,76000.0,1,7.0,20.0,0.0,True,True
643,0,0,65000.0,0,2.0,35.0,24.0,False,True
644,2,0,0.0,2,1.0,45.0,19.0,False,True
645,2,1,82000.0,1,7.0,60.0,10.0,False,True
646,4,1,95000.0,1,8.0,48.0,30.0,False,True
647,4,0,73000.0,2,3.0,36.0,3.0,False,True
648,3,1,90000.0,2,3.0,54.0,32.0,True,True
649,2,0,63000.0,0,2.0,48.0,5.0,True,True
650,1,1,81000.0,2,7.0,28.0,6.0,False,True
651,4,0,75000.0,0,8.0,21.0,16.0,False,True
652,4,1,79000.0,0,4.0,54.0,17.0,True,True
654,0,1,0.0,0,2.0,24.0,7.0,True,True
655,4,0,70000.0,0,7.0,24.0,2.0,False,True
656,2,0,86000.0,1,10.0,56.0,0.0,False,True
657,4,0,63000.0,0,3.0,60.0,2.0,False,True
658,1,0,75000.0,1,9.0,27.0,2.0,False,True
659,2,1,66000.0,1,1.0,52.0,0.0,True,True
660,3,1,81000.0,1,5.0,37.0,3.0,True,True
661,4,0,71000.0,0,4.0,23.0,20.0,False,True
662,2,1,90000.0,2,8.0,60.0,5.0,False,True
663,3,1,71000.0,0,3.0,48.0,0.0,True,True
665,1,0,74000.0,2,6.0,51.0,1.0,False,True
666,0,0,69000.0,1,3.0,47.0,7.0,True,True
667,4,0,88000.0,0,3.0,55.0,38.0,True,True
668,2,0,75000.0,1,7.0,30.0,6.0,False,True
669,1,1,82000.0,2,4.0,27.0,24.0,False,True
670,1,0,73000.0,2,6.0,35.0,4.0,False,True
671,3,1,73000.0,1,3.0,45.0,0.0,True,True
672,3,0,86000.0,1,10.0,36.0,17.0,False,True
674,0,1,79000.0,2,4.0,25.0,16.0,True,True
675,3,1,97000.0,2,8.0,44.0,24.0,False,True
676,1,1,70000.0,1,3.0,35.0,0.0,True,True
677,0,1,80000.0,1,7.0,37.0,3.0,True,True
678,4,0,99000.0,2,10.0,23.0,22.0,False,True
679,2,0,63000.0,1,1.0,52.0,-8.0,False,True
680,2,1,70000.0,0,5.0,37.0,2.0,True,True
681,2,0,66000.0,0,2.0,28.0,13.0,False,True
682,2,1,88000.0,1,10.0,55.0,6.0,False,True
683,1,0,82000.0,1,10.0,47.0,10.0,False,True
684,1,0,72000.0,2,3.0,20.0,16.0,True,True
685,0,1,61000.0,0,1.0,48.0,10.0,False,True
686,3,0,74000.0,0,6.0,43.0,1.0,True,True
688,2,0,85000.0,2,2.0,44.0,36.0,True,True
689,4,0,83000.0,1,8.0,37.0,13.0,True,True
690,1,1,85000.0,1,8.0,52.0,5.0,True,True
691,3,1,79000.0,2,2.0,20.0,5.0,True,True
693,0,1,77000.0,1,8.0,50.0,0.0,True,True
694,1,1,95000.0,2,10.0,48.0,14.0,True,True
695,0,0,98000.0,1,9.0,40.0,37.0,False,True
696,0,1,83000.0,0,10.0,28.0,3.0,False,True
697,4,1,97000.0,1,9.0,36.0,32.0,True,True
698,4,0,78000.0,0,8.0,32.0,0.0,False,True
699,0,0,71000.0,1,4.0,54.0,5.0,True,True
701,1,1,65000.0,0,1.0,56.0,6.0,True,True
702,3,0,67000.0,2,2.0,57.0,9.0,True,True
704,0,1,81000.0,2,1.0,31.0,25.0,True,True
705,3,1,85000.0,2,6.0,54.0,15.0,True,True
706,2,1,67000.0,0,1.0,27.0,10.0,False,True
707,4,1,80000.0,0,1.0,60.0,35.0,True,True
708,4,0,72000.0,1,4.0,42.0,17.0,False,True
709,0,1,80000.0,2,7.0,37.0,0.0,True,True
710,0,0,77000.0,2,3.0,48.0,13.0,True,True
711,3,1,66000.0,0,3.0,56.0,8.0,False,True
712,3,1,70000.0,1,2.0,46.0,1.0,False,True
713,1,1,66000.0,1,2.0,54.0,0.0,True,True
714,1,0,72000.0,2,3.0,41.0,7.0,False,True
715,4,1,63000.0,0,2.0,31.0,2.0,True,True
716,3,1,81000.0,1,6.0,28.0,6.0,True,True
717,1,0,64000.0,1,3.0,29.0,6.0,False,True
718,4,0,73000.0,2,1.0,50.0,3.0,True,True
719,2,1,93000.0,2,9.0,56.0,13.0,True,True
720,0,0,76000.0,0,7.0,26.0,9.0,True,True
721,3,1,75000.0,2,2.0,60.0,4.0,True,True
722,1,1,91000.0,2,9.0,50.0,22.0,False,True
723,4,0,72000.0,2,3.0,49.0,2.0,False,True
724,3,1,85000.0,2,5.0,46.0,19.0,False,True
725,3,1,76000.0,0,3.0,46.0,18.0,False,True
726,3,0,79000.0,2,8.0,25.0,3.0,True,True
727,4,0,87000.0,1,10.0,53.0,-20.0,True,True
728,2,0,78000.0,0,2.0,45.0,-33.0,True,True
729,0,0,68000.0,2,1.0,23.0,2.0,False,True
730,2,1,74000.0,1,1.0,60.0,14.0,True,True
731,4,0,72000.0,1,5.0,27.0,6.0,True,True
732,2,1,71000.0,0,4.0,26.0,15.0,False,True
733,2,0,80000.0,1,10.0,50.0,1.0,False,True
734,1,0,80000.0,0,8.0,31.0,13.0,True,True
735,2,1,79000.0,2,4.0,40.0,0.0,False,True
736,4,1,68000.0,2,1.0,37.0,5.0,True,True
737,4,0,76000.0,0,7.0,30.0,4.0,True,True
739,1,1,71000.0,0,4.0,22.0,8.0,True,True
740,3,1,87000.0,2,2.0,47.0,31.0,False,True
742,3,1,75000.0,2,1.0,46.0,6.0,True,True
743,4,0,72000.0,0,6.0,31.0,3.0,True,True
744,4,1,88000.0,1,6.0,49.0,24.0,True,True
745,4,1,86000.0,1,10.0,58.0,8.0,True,True
746,1,1,94000.0,1,9.0,42.0,25.0,False,True
747,1,1,0.0,2,1.0,21.0,39.0,False,True
748,3,0,66000.0,1,1.0,54.0,16.0,True,True
749,0,0,74000.0,0,8.0,23.0,0.0,False,True
750,1,1,90000.0,2,10.0,47.0,3.0,True,True
751,1,1,78000.0,0,7.0,42.0,13.0,True,True
752,0,0,89000.0,1,5.0,27.0,38.0,False,True
753,3,1,83000.0,1,9.0,23.0,7.0,True,True
754,4,1,66000.0,0,4.0,35.0,5.0,False,True
755,1,1,87000.0,0,9.0,26.0,26.0,True,True
756,0,0,74000.0,1,7.0,21.0,13.0,True,True
757,3,0,0.0,1,8.0,46.0,2.0,False,True
758,3,0,85000.0,2,7.0,40.0,5.0,True,True
761,0,1,98000.0,0,6.0,55.0,42.0,False,True
762,2,1,83000.0,0,10.0,55.0,4.0,True,True
764,1,1,91000.0,0,10.0,26.0,21.0,False,True
765,3,0,83000.0,2,7.0,55.0,3.0,True,True
766,4,0,74000.0,2,2.0,20.0,24.0,False,True
767,3,1,78000.0,0,5.0,44.0,15.0,False,True
768,4,1,81000.0,2,2.0,22.0,-25.0,False,True
769,4,1,75000.0,2,4.0,44.0,1.0,False,True
770,3,0,79000.0,2,9.0,28.0,0.0,False,True
771,1,1,86000.0,0,8.0,52.0,16.0,False,True
772,0,1,77000.0,2,6.0,48.0,1.0,False,True
773,3,1,68000.0,0,3.0,57.0,0.0,True,True
774,4,0,73000.0,0,6.0,38.0,6.0,True,True
776,3,0,76000.0,2,6.0,38.0,0.0,False,True
777,1,1,78000.0,0,8.0,50.0,7.0,True,True
778,3,0,77000.0,1,7.0,45.0,0.0,True,True
779,4,1,85000.0,2,7.0,56.0,6.0,False,True
780,1,1,82000.0,0,3.0,39.0,36.0,False,True
781,1,0,75000.0,2,5.0,44.0,1.0,True,True
782,3,0,80000.0,0,8.0,45.0,12.0,True,True
783,3,1,74000.0,1,5.0,34.0,9.0,True,True
784,0,1,71000.0,0,5.0,45.0,14.0,False,True
785,2,0,97000.0,1,10.0,28.0,26.0,True,True
786,4,0,92000.0,2,7.0,44.0,25.0,False,True
787,3,1,82000.0,2,4.0,25.0,3.0,True,True
788,2,1,87000.0,2,2.0,38.0,28.0,False,True
789,1,0,87000.0,2,9.0,60.0,10.0,False,True
790,2,0,77000.0,1,5.0,26.0,20.0,False,True
791,0,1,83000.0,0,10.0,48.0,0.0,False,True
792,1,1,74000.0,1,3.0,57.0,3.0,False,True
793,4,1,71000.0,1,5.0,45.0,2.0,False,True
794,2,1,63000.0,0,1.0,33.0,18.0,False,True
796,3,0,79000.0,2,4.0,26.0,4.0,True,True
797,2,0,67000.0,2,2.0,35.0,0.0,False,True
798,0,0,67000.0,0,6.0,48.0,3.0,True,True
799,0,0,74000.0,2,6.0,53.0,11.0,False,True
800,3,1,76000.0,0,9.0,24.0,0.0,False,True
801,3,0,72000.0,2,1.0,57.0,6.0,False,True
802,2,0,0.0,2,4.0,27.0,20.0,True,True
803,4,1,105000.0,1,8.0,36.0,36.0,False,True
804,4,0,81000.0,1,10.0,59.0,3.0,False,True
805,4,1,97000.0,2,9.0,60.0,27.0,True,True
806,0,0,76000.0,0,7.0,33.0,24.0,False,True
807,0,1,69000.0,2,1.0,44.0,2.0,True,True
808,1,0,100000.0,0,8.0,29.0,46.0,False,True
809,1,1,77000.0,2,4.0,29.0,11.0,False,True
810,3,0,90000.0,2,9.0,59.0,3.0,True,True
811,4,1,79000.0,0,5.0,60.0,19.0,False,True
812,1,0,83000.0,0,10.0,51.0,5.0,False,True
813,1,0,81000.0,2,10.0,30.0,6.0,False,True
814,1,1,80000.0,1,8.0,23.0,10.0,True,True
815,2,1,63000.0,1,1.0,52.0,0.0,False,True
816,1,0,0.0,2,10.0,39.0,19.0,False,True
817,3,1,69000.0,0,3.0,49.0,7.0,True,True
818,3,1,85000.0,2,6.0,38.0,12.0,True,True
819,2,1,69000.0,0,2.0,33.0,4.0,False,True
820,0,1,77000.0,0,9.0,48.0,0.0,False,True
822,3,1,74000.0,2,1.0,48.0,4.0,True,True
824,0,0,63000.0,1,3.0,28.0,3.0,True,True
825,3,0,67000.0,1,2.0,56.0,19.0,False,True
826,4,0,85000.0,2,10.0,20.0,7.0,True,True
827,2,1,88000.0,1,8.0,30.0,19.0,False,True
828,0,1,87000.0,1,5.0,37.0,33.0,False,True
829,4,1,74000.0,1,5.0,25.0,0.0,True,True
830,0,1,70000.0,1,3.0,44.0,14.0,False,True
831,4,0,80000.0,1,10.0,60.0,1.0,True,True
832,1,1,0.0,0,9.0,48.0,25.0,False,True
833,0,0,67000.0,0,2.0,53.0,6.0,False,True
834,4,1,82000.0,2,3.0,41.0,18.0,False,True
836,4,1,90000.0,2,1.0,30.0,39.0,False,True
837,3,1,84000.0,1,8.0,57.0,1.0,False,True
838,0,1,77000.0,1,4.0,41.0,-9.0,False,True
839,4,0,83000.0,2,5.0,52.0,12.0,False,True
840,0,0,68000.0,0,4.0,57.0,0.0,False,True
841,4,0,75000.0,2,5.0,46.0,0.0,False,True
842,0,0,64000.0,1,2.0,37.0,2.0,False,True
844,3,1,70000.0,0,3.0,45.0,16.0,False,True
845,3,0,82000.0,2,8.0,29.0,0.0,True,True
846,4,1,93000.0,1,10.0,57.0,7.0,False,True
847,2,0,75000.0,1,6.0,46.0,-3.0,True,True
848,0,1,80000.0,1,5.0,35.0,15.0,True,True
849,3,0,0.0,2,4.0,24.0,1.0,False,True
850,3,1,78000.0,0,6.0,60.0,22.0,False,True
851,2,0,96000.0,0,10.0,58.0,36.0,False,True
852,3,1,0.0,0,1.0,54.0,-14.0,True,True
853,0,1,87000.0,2,7.0,44.0,14.0,False,True
854,4,1,72000.0,0,3.0,22.0,11.0,True,True
855,0,0,64000.0,0,3.0,26.0,10.0,False,True
856,3,0,73000.0,0,7.0,50.0,-9.0,True,True
857,1,0,86000.0,1,10.0,54.0,1.0,False,True
858,2,1,76000.0,1,6.0,31.0,1.0,False,True
859,2,1,81000.0,0,9.0,31.0,8.0,True,True
860,3,0,66000.0,0,4.0,57.0,4.0,True,True
861,4,0,78000.0,1,7.0,48.0,11.0,False,True
862,3,0,0.0,1,8.0,55.0,10.0,True,True
863,4,1,71000.0,1,4.0,50.0,0.0,True,True
865,3,0,74000.0,0,10.0,48.0,0.0,False,True
866,4,1,66000.0,0,3.0,45.0,7.0,True,True
867,2,1,88000.0,2,3.0,53.0,30.0,False,True
868,4,0,92000.0,2,9.0,33.0,11.0,True,True
869,4,0,84000.0,1,8.0,50.0,13.0,False,True
870,2,1,77000.0,2,6.0,50.0,2.0,False,True
871,1,0,77000.0,0,10.0,32.0,6.0,False,True
872,2,0,0.0,1,5.0,38.0,2.0,True,True
873,1,0,72000.0,0,9.0,20.0,5.0,False,True
874,2,0,75000.0,0,6.0,30.0,9.0,False,True
875,2,1,76000.0,0,7.0,47.0,7.0,True,True
876,3,0,73000.0,1,4.0,38.0,-3.0,False,True
877,4,0,69000.0,0,6.0,29.0,2.0,True,True
878,4,1,78000.0,0,7.0,28.0,1.0,False,True
879,4,0,63000.0,0,3.0,24.0,12.0,False,True
880,3,0,86000.0,2,8.0,25.0,22.0,False,True
881,1,0,60000.0,0,2.0,60.0,1.0,True,True
882,2,0,78000.0,0,8.0,27.0,3.0,False,True
883,3,0,78000.0,2,3.0,28.0,16.0,False,True
884,4,1,77000.0,2,2.0,33.0,7.0,False,True
885,3,1,79000.0,2,3.0,39.0,4.0,False,True
886,2,0,69000.0,0,2.0,54.0,23.0,True,True
887,0,1,81000.0,0,8.0,50.0,1.0,True,True
888,1,1,79000.0,1,3.0,52.0,19.0,True,True
889,1,0,65000.0,0,5.0,50.0,5.0,False,True
890,0,1,92000.0,2,8.0,50.0,8.0,True,True
892,3,1,77000.0,0,9.0,57.0,0.0,True,True
893,4,1,92000.0,2,7.0,28.0,13.0,True,True
894,2,1,95000.0,2,7.0,48.0,20.0,False,True
895,4,1,90000.0,2,8.0,32.0,13.0,True,True
896,0,0,83000.0,0,9.0,23.0,30.0,False,True
897,0,0,88000.0,2,10.0,41.0,-15.0,True,True
898,1,1,70000.0,1,2.0,32.0,5.0,True,True
899,4,1,76000.0,1,4.0,39.0,15.0,False,True
900,3,1,75000.0,0,2.0,30.0,21.0,False,True
901,4,1,95000.0,2,10.0,41.0,4.0,True,True
902,1,0,65000.0,0,2.0,23.0,16.0,False,True
903,0,1,77000.0,1,6.0,52.0,3.0,False,True
904,2,0,76000.0,2,4.0,49.0,18.0,True,True
905,1,1,75000.0,0,2.0,43.0,21.0,False,True
906,4,1,67000.0,2,1.0,42.0,8.0,False,True
907,2,0,79000.0,1,6.0,56.0,19.0,True,True
908,3,0,72000.0,1,1.0,30.0,17.0,True,True
909,2,0,0.0,2,3.0,59.0,8.0,False,True
911,3,1,70000.0,0,6.0,21.0,1.0,True,True
912,2,1,82000.0,0,5.0,53.0,32.0,False,True
913,3,1,76000.0,2,2.0,28.0,14.0,False,True
914,0,0,77000.0,0,10.0,41.0,0.0,True,True
915,0,0,79000.0,2,9.0,42.0,3.0,False,True
916,0,1,0.0,1,4.0,59.0,-32.0,False,True
917,1,0,95000.0,1,6.0,59.0,39.0,True,True
918,2,1,74000.0,1,5.0,59.0,11.0,True,True
919,0,1,74000.0,2,3.0,41.0,12.0,True,True
920,3,0,71000.0,0,5.0,53.0,15.0,True,True
921,1,0,74000.0,2,3.0,60.0,0.0,True,True
922,2,0,75000.0,0,10.0,27.0,5.0,True,True
923,1,1,84000.0,2,8.0,32.0,1.0,True,True
924,0,1,84000.0,0,6.0,51.0,27.0,False,True
925,0,0,78000.0,2,7.0,32.0,16.0,False,True
926,3,0,75000.0,0,5.0,54.0,21.0,True,True
927,2,0,71000.0,1,5.0,28.0,0.0,False,True
928,1,1,86000.0,2,7.0,45.0,15.0,False,True
931,4,0,64000.0,0,1.0,38.0,2.0,False,True
932,3,1,78000.0,2,4.0,27.0,2.0,False,True
933,0,1,83000.0,0,2.0,29.0,37.0,True,True
934,3,1,87000.0,0,3.0,43.0,35.0,True,True
935,4,1,71000.0,2,3.0,21.0,2.0,True,True
936,3,0,84000.0,1,8.0,20.0,13.0,False,True
937,4,0,82000.0,1,10.0,51.0,2.0,False,True
938,0,1,89000.0,1,10.0,36.0,1.0,True,True
939,4,1,93000.0,1,7.0,29.0,29.0,True,True
941,2,1,70000.0,0,4.0,37.0,0.0,True,True
942,0,0,73000.0,1,8.0,24.0,2.0,False,True
943,2,1,64000.0,0,1.0,32.0,6.0,True,True
944,4,0,78000.0,2,4.0,30.0,6.0,False,True
945,3,1,87000.0,0,10.0,39.0,8.0,False,True
946,0,0,82000.0,0,10.0,52.0,9.0,True,True
947,0,0,71000.0,0,5.0,24.0,1.0,True,True
948,0,0,68000.0,0,2.0,41.0,22.0,False,True
949,1,1,89000.0,0,10.0,32.0,27.0,True,True
950,1,1,72000.0,1,1.0,27.0,9.0,True,True
951,2,0,60000.0,0,1.0,52.0,8.0,True,True
952,3,0,70000.0,0,4.0,54.0,-1.0,True,True
953,2,0,78000.0,1,6.0,50.0,22.0,True,True
954,2,0,77000.0,2,7.0,22.0,0.0,False,True
955,3,0,77000.0,1,1.0,60.0,35.0,False,True
956,1,1,95000.0,2,10.0,21.0,10.0,True,True
957,3,0,78000.0,0,8.0,55.0,4.0,True,True
958,4,1,80000.0,0,8.0,40.0,0.0,True,True
959,4,1,88000.0,1,8.0,46.0,1.0,True,True
960,0,0,65000.0,0,5.0,49.0,1.0,False,True
961,3,1,90000.0,2,4.0,42.0,30.0,True,True
962,2,1,68000.0,0,4.0,28.0,0.0,True,True
963,1,1,91000.0,2,8.0,54.0,-14.0,True,True
964,2,0,96000.0,2,7.0,52.0,31.0,True,True
965,0,0,91000.0,2,10.0,50.0,6.0,False,True
966,3,0,72000.0,0,9.0,55.0,1.0,False,True
967,4,1,66000.0,1,2.0,27.0,4.0,False,True
968,2,1,74000.0,0,4.0,39.0,3.0,True,True
969,0,0,79000.0,2,6.0,59.0,6.0,True,True
970,4,0,73000.0,1,3.0,25.0,-23.0,False,True
971,1,1,82000.0,1,6.0,44.0,20.0,True,True
972,0,1,0.0,1,10.0,26.0,10.0,False,True
973,1,0,70000.0,0,6.0,25.0,11.0,True,True
974,2,1,72000.0,2,4.0,58.0,5.0,False,True
976,4,1,88000.0,1,6.0,47.0,15.0,True,True
977,2,0,87000.0,2,6.0,50.0,-21.0,False,True
978,0,0,76000.0,0,9.0,35.0,13.0,True,True
979,4,1,73000.0,2,2.0,49.0,2.0,False,True
980,2,0,76000.0,0,7.0,33.0,6.0,False,True
981,0,0,63000.0,0,1.0,28.0,5.0,True,True
982,2,1,86000.0,1,4.0,41.0,27.0,True,True
983,4,1,81000.0,2,4.0,58.0,4.0,False,True
984,0,1,81000.0,0,8.0,29.0,-7.0,False,True
985,2,1,99000.0,1,10.0,33.0,21.0,True,True
986,1,0,81000.0,0,10.0,24.0,8.0,True,True
987,4,0,87000.0,0,8.0,46.0,27.0,True,True
988,1,0,88000.0,0,9.0,56.0,30.0,True,True
989,4,0,0.0,2,10.0,52.0,32.0,False,True
991,2,1,74000.0,0,3.0,25.0,16.0,True,True
992,2,0,68000.0,0,2.0,52.0,20.0,True,True
993,4,0,79000.0,2,5.0,51.0,3.0,False,True
994,4,0,74000.0,2,3.0,31.0,-13.0,True,True
995,0,0,62000.0,0,1.0,55.0,4.0,True,True
996,2,0,66000.0,0,2.0,58.0,0.0,False,True
997,1,0,71000.0,2,3.0,43.0,18.0,False,True
998,4,0,61000.0,0,2.0,20.0,5.0,False,True
999,0,1,81000.0,0,8.0,34.0,2.0,False,True
1000,0,0,77000.0,1,7.0,57.0,3.0,True,True
1001,1,1,71000.0,2,3.0,21.0,4.0,True,True
1002,4,1,75000.0,0,4.0,52.0,1.0,True,True
1003,2,0,77000.0,2,4.0,39.0,2.0,False,True
1004,1,0,61000.0,0,1.0,28.0,5.0,False,True
1005,2,1,67000.0,0,4.0,28.0,8.0,False,True
1006,4,1,83000.0,0,9.0,34.0,9.0,False,True
1007,2,0,72000.0,1,3.0,45.0,18.0,False,True
1008,0,0,78000.0,2,4.0,24.0,12.0,False,True
1009,2,0,73000.0,2,3.0,42.0,12.0,False,True
1010,2,0,79000.0,0,9.0,55.0,18.0,True,True
1011,3,0,73000.0,1,2.0,60.0,26.0,True,True
1012,0,0,78000.0,1,7.0,41.0,6.0,False,True
1013,1,1,71000.0,1,1.0,55.0,7.0,True,True
1014,2,1,82000.0,2,6.0,33.0,11.0,True,True
1015,1,0,0.0,1,9.0,37.0,12.0,True,True
1016,1,1,75000.0,1,7.0,22.0,0.0,False,True
1017,1,0,83000.0,0,5.0,53.0,29.0,False,True
1018,0,1,83000.0,1,9.0,28.0,16.0,False,True
1019,1,1,80000.0,2,4.0,24.0,9.0,False,True
1020,1,0,73000.0,2,4.0,52.0,10.0,False,True
1021,4,1,94000.0,1,8.0,40.0,26.0,False,True
1022,3,0,76000.0,0,7.0,46.0,8.0,False,True
1023,1,1,94000.0,0,8.0,48.0,35.0,False,True
1025,1,1,85000.0,1,9.0,50.0,6.0,True,True
1026,2,0,80000.0,2,4.0,43.0,15.0,False,True
1027,3,1,89000.0,1,4.0,38.0,29.0,True,True
1028,0,0,73000.0,2,3.0,42.0,7.0,False,True
1029,4,0,79000.0,1,8.0,46.0,-2.0,True,True
1030,1,1,70000.0,1,2.0,39.0,9.0,False,True
